Start of run
http_code=200 total_time=0.569 time_connect=0.103 time_start=0.569 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.557 time_connect=0.098 time_start=0.557 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.554 time_connect=0.100 time_start=0.554 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.558 time_connect=0.096 time_start=0.558 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.555 time_connect=0.100 time_start=0.554 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.562 time_connect=0.101 time_start=0.562 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.620 time_connect=0.110 time_start=0.620 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.558 time_connect=0.099 time_start=0.558 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.563 time_connect=0.099 time_start=0.563 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.556 time_connect=0.102 time_start=0.556 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.567 time_connect=0.096 time_start=0.567 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.559 time_connect=0.098 time_start=0.558 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.549 time_connect=0.098 time_start=0.549 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.552 time_connect=0.099 time_start=0.552 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.553 time_connect=0.097 time_start=0.552 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.620 time_connect=0.109 time_start=0.620 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.622 time_connect=0.112 time_start=0.622 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.557 time_connect=0.096 time_start=0.557 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.552 time_connect=0.101 time_start=0.552 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.547 time_connect=0.099 time_start=0.547 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.561 time_connect=0.098 time_start=0.561 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.550 time_connect=0.098 time_start=0.550 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.559 time_connect=0.101 time_start=0.559 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.572 time_connect=0.099 time_start=0.569 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.561 time_connect=0.101 time_start=0.561 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.562 time_connect=0.099 time_start=0.562 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.554 time_connect=0.100 time_start=0.554 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.622 time_connect=0.110 time_start=0.622 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.557 time_connect=0.099 time_start=0.556 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.568 time_connect=0.098 time_start=0.568 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.596 time_connect=0.108 time_start=0.596 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.548 time_connect=0.102 time_start=0.548 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.551 time_connect=0.097 time_start=0.551 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.554 time_connect=0.099 time_start=0.554 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.567 time_connect=0.102 time_start=0.566 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.550 time_connect=0.099 time_start=0.550 https://gn-example-stage.herokuapp.com/
http_code=200 total_time=0.549 time_connect=0.101 time_start=0.549 https://gn-example-stage.herokuapp.com/
Over the 100 tests, the average time was 574ms, the perc95 was 629ms and the perc99 was 1136ms. The average time in the router was 0.2ms, the perc95 was 1.0 and the perc99 was 3.0
